,k,k_uncert,cpu_time,runtime,fluxQ1,fluxQ2,fluxQ3,fluxQ4,fissQ1,fissQ2,fissQ3,fissQ4,fissEQ1,fissEQ2,fissEQ3,fissEQ4,flux_runcertQ1,flux_runcertQ2,flux_runcertQ3,flux_runcertQ4,fiss_runcertQ1,fiss_runcertQ2,fiss_runcertQ3,fiss_runcertQ4,fissE_runcertQ1,fissE_runcertQ2,fissE_runcertQ3,fissE_runcertQ4,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8
sample_00060,0.982613,0.00025,2.55584E+03,1.28672E+02,2.60357e+19,2.62953e+19,2.55958e+19,2.52016e+19,8.48565e+16,8.50532e+16,8.48496e+16,8.46852e+16,2750200.0,2756570.0,2749970.0,2744650.0,0.00142,0.0015,0.00153,0.00145,0.00079,0.00081,0.0008,0.00077,0.00079,0.00081,0.0008,0.00077,2.69954804,0.527457894,4.4345922,2.75544126,5.57111374,1.79848861,2.08226522,2.62015405
sample_00061,0.989982,0.00024,2.56957E+03,1.29151E+02,2.61953e+19,2.50705e+19,2.53942e+19,2.60116e+19,8.48528e+16,8.48442e+16,8.49721e+16,8.48845e+16,2750080.0,2749800.0,2753940.0,2751100.0,0.00179,0.00177,0.00181,0.0018,0.00083,0.00076,0.00078,0.0008,0.00083,0.00076,0.00078,0.0008,0.38189095,5.76238938,4.10133307,5.74676252,5.88050214,4.67409756,3.14578053,6.13675729
sample_00062,0.979206,0.00025,2.55856E+03,1.28749E+02,2.60342e+19,2.60418e+19,2.58933e+19,2.56785e+19,8.49063e+16,8.50411e+16,8.48672e+16,8.47163e+16,2751820.0,2756180.0,2750540.0,2745650.0,0.00129,0.00128,0.00134,0.00131,0.00079,0.00076,0.00081,0.00078,0.00079,0.00076,0.00081,0.00078,1.81278881,3.08293026,1.31024425,5.75230314,1.77811989,2.20106599,1.46650106,2.06751864
sample_00063,0.992931,0.00024,2.59246E+03,1.30291E+02,2.54334e+19,2.54611e+19,2.59468e+19,2.56905e+19,8.49512e+16,8.48369e+16,8.48587e+16,8.47517e+16,2753270.0,2749560.0,2750270.0,2746800.0,0.00129,0.00125,0.00127,0.00129,0.00081,0.00078,0.00082,0.00079,0.00081,0.00078,0.00082,0.00079,0.0766170424,4.90288608,1.33825649,0.679924496,2.98109571,5.66772292,0.1223486,1.09382236
sample_00064,0.995132,0.00025,2.57550E+03,1.29344E+02,2.51495e+19,2.61509e+19,2.58719e+19,2.55552e+19,8.49132e+16,8.48427e+16,8.48487e+16,8.4873e+16,2752030.0,2749750.0,2749940.0,2750730.0,0.00132,0.00131,0.00132,0.00134,0.00082,0.00073,0.00077,0.00078,0.00082,0.00073,0.00077,0.00078,4.29518692,5.82248924,1.21361365,3.55848976,4.03509119,5.70737856,3.98649724,0.708834523
sample_00065,0.986115,0.00024,2.56764E+03,1.29193E+02,2.58429e+19,2.55124e+19,2.56848e+19,2.50182e+19,8.48191e+16,8.49457e+16,8.48246e+16,8.48388e+16,2748990.0,2753090.0,2749160.0,2749620.0,0.00117,0.00118,0.00121,0.0012,0.00078,0.0008,0.00082,0.00077,0.00078,0.0008,0.00082,0.00077,0.973388945,2.66562334,5.60228377,3.85037481,3.4864371,2.03100494,2.23408845,3.02088924
sample_00066,0.983126,0.00026,2.56335E+03,1.28877E+02,2.53281e+19,2.5368e+19,2.50063e+19,2.54574e+19,8.48819e+16,8.48265e+16,8.48086e+16,8.4866e+16,2751020.0,2749230.0,2748650.0,2750500.0,0.00141,0.00136,0.00132,0.00138,0.00082,0.00079,0.00077,0.00081,0.00082,0.00079,0.00077,0.00081,1.42900725,3.75794883,5.87264381,1.92816453,6.23400873,1.72572512,6.23412272,1.98806159
sample_00067,0.985685,0.00024,2.56695E+03,1.29097E+02,2.53416e+19,2.55723e+19,2.58021e+19,2.55386e+19,8.48213e+16,8.48591e+16,8.48169e+16,8.49034e+16,2749060.0,2750280.0,2748910.0,2751720.0,0.00149,0.0015,0.00153,0.00148,0.00081,0.00083,0.00081,0.00081,0.00081,0.00083,0.00081,0.00081,2.74524689,2.06866368,2.46028888,5.44256226,1.32018463,3.96851216,5.66005076,3.02648885
sample_00068,0.983145,0.00024,2.56587E+03,1.29059E+02,2.57527e+19,2.61768e+19,2.54768e+19,2.56673e+19,8.47981e+16,8.49593e+16,8.4944e+16,8.48776e+16,2748310.0,2753530.0,2753030.0,2750890.0,0.00143,0.00146,0.00142,0.00143,0.0008,0.00083,0.00081,0.0008,0.0008,0.00083,0.00081,0.0008,4.12219987,6.02755482,1.42360533,0.990890158,5.60846418,0.740584929,5.93560806,2.53223582
sample_00069,0.990868,0.00024,2.57820E+03,1.29685E+02,2.55646e+19,2.60374e+19,2.52712e+19,2.54212e+19,8.48436e+16,8.47943e+16,8.48705e+16,8.48563e+16,2749780.0,2748180.0,2750650.0,2750190.0,0.00133,0.00139,0.00141,0.00135,0.00078,0.00082,0.00078,0.00081,0.00078,0.00082,0.00078,0.00081,2.91702952,0.922487066,1.57741236,4.0675616,0.00558078832,4.73536443,3.55341997,0.723455048
sample_00070,0.984419,0.00024,2.56563E+03,1.29050E+02,2.56181e+19,2.52606e+19,2.59643e+19,2.58957e+19,8.47895e+16,8.49241e+16,8.48475e+16,8.49241e+16,2748030.0,2752390.0,2749910.0,2752390.0,0.00128,0.00127,0.00126,0.00126,0.00079,0.00079,0.00086,0.0008,0.00079,0.00079,0.00086,0.0008,2.24032563,2.18467937,4.13562049,0.0947788639,1.09527137,4.06923883,4.15569673,1.67932448
sample_00071,0.989239,0.00024,2.57258E+03,1.29781E+02,2.53746e+19,2.52597e+19,2.55918e+19,2.57155e+19,8.48153e+16,8.48207e+16,8.48945e+16,8.48801e+16,2748860.0,2749040.0,2751430.0,2750960.0,0.00137,0.00137,0.00136,0.00138,0.00081,0.00078,0.00077,0.00084,0.00081,0.00078,0.00077,0.00084,4.30612079,1.71864054,3.06303889,6.1368965,3.01304671,2.19072968,5.92984759,1.38084971
sample_00072,0.990679,0.00025,2.57854E+03,1.29796E+02,2.5506e+19,2.64535e+19,2.56968e+19,2.48017e+19,8.49332e+16,8.48788e+16,8.48169e+16,8.48557e+16,2752680.0,2750920.0,2748920.0,2750170.0,0.0015,0.00153,0.00147,0.00146,0.00082,0.00074,0.00084,0.00081,0.00082,0.00074,0.00084,0.00081,3.01350755,0.830429326,2.80754473,1.78353683,4.61335053,2.40108956,2.80710987,2.10376643
sample_00073,0.990332,0.00024,2.56872E+03,1.29519E+02,2.63833e+19,2.61074e+19,2.59905e+19,2.53259e+19,8.48777e+16,8.47058e+16,8.48739e+16,8.48776e+16,2750880.0,2745310.0,2750760.0,2750880.0,0.00141,0.00137,0.00135,0.00139,0.00082,0.00085,0.00081,0.00084,0.00082,0.00085,0.00081,0.00084,1.30517605,0.114112538,6.26244152,3.10010703,1.38599292,4.40681681,1.66698556,3.29047341
sample_00074,0.981985,0.00024,2.56342E+03,1.29007E+02,2.59475e+19,2.63018e+19,2.63136e+19,2.57006e+19,8.47686e+16,8.49094e+16,8.49288e+16,8.48885e+16,2747350.0,2751910.0,2752540.0,2751230.0,0.00138,0.00135,0.00132,0.00133,0.00084,0.0008,0.00082,0.00082,0.00084,0.0008,0.00082,0.00082,2.21606441,5.1357301,1.20310243,0.829760487,6.05706395,3.70808436,1.63444881,2.14791713
sample_00075,0.988536,0.00024,2.56994E+03,1.29494E+02,2.56369e+19,2.53977e+19,2.63769e+19,2.56769e+19,8.48591e+16,8.4738e+16,8.49412e+16,8.48725e+16,2750280.0,2746360.0,2752940.0,2750720.0,0.00141,0.00144,0.00148,0.00145,0.00079,0.00076,0.0008,0.0008,0.00079,0.00076,0.0008,0.0008,3.83647663,1.38832902,3.72233872,6.05973719,2.34359273,3.5767619,3.00652366,4.78477262
sample_00076,0.989616,0.00025,2.57320E+03,1.29719E+02,2.53243e+19,2.49885e+19,2.60017e+19,2.57987e+19,8.47964e+16,8.4772e+16,8.48306e+16,8.4892e+16,2748250.0,2747460.0,2749360.0,2751350.0,0.00152,0.00155,0.00161,0.00159,0.00081,0.00074,0.00076,0.00079,0.00081,0.00074,0.00076,0.00079,2.93448794,0.820247012,5.99690141,4.86786069,3.19712618,5.62323268,6.20127273,1.12460416
sample_00077,0.986192,0.00024,2.56878E+03,1.29592E+02,2.62899e+19,2.51527e+19,2.54388e+19,2.6012e+19,8.48156e+16,8.48587e+16,8.48184e+16,8.48947e+16,2748870.0,2750270.0,2748960.0,2751440.0,0.00135,0.00135,0.00139,0.00132,0.00078,0.00079,0.00079,0.00078,0.00078,0.00079,0.00079,0.00078,1.36426338,6.27656803,4.95809528,6.09733955,2.33307352,1.61443866,4.11227482,1.41845787
sample_00078,0.991179,0.00024,2.57845E+03,1.29976E+02,2.62782e+19,2.55493e+19,2.54307e+19,2.52149e+19,8.48279e+16,8.49117e+16,8.48658e+16,8.47667e+16,2749270.0,2751980.0,2750500.0,2747290.0,0.0015,0.0015,0.00149,0.00148,0.0008,0.00075,0.00081,0.00077,0.0008,0.00075,0.00081,0.00077,6.19248879,0.00807731073,5.50494845,2.32537239,6.13427524,4.02431282,2.26494046,4.15178031
sample_00079,0.994224,0.00025,2.57741E+03,1.29381E+02,2.48644e+19,2.53944e+19,2.62892e+19,2.60712e+19,8.46376e+16,8.49438e+16,8.4993e+16,8.48939e+16,2743100.0,2753020.0,2754620.0,2751410.0,0.00158,0.00157,0.0016,0.0016,0.00081,0.00079,0.00079,0.0008,0.00081,0.00079,0.00079,0.0008,4.37186412,3.59561313,4.95502706,3.28420347,4.06922236,3.12437827,4.29016476,5.18809961
sample_00080,0.982797,0.00025,2.56281E+03,1.29117E+02,2.54234e+19,2.58713e+19,2.53845e+19,2.62724e+19,8.48152e+16,8.48743e+16,8.48371e+16,8.48616e+16,2748860.0,2750770.0,2749570.0,2750360.0,0.00167,0.00162,0.0016,0.00167,0.0008,0.00081,0.0008,0.00078,0.0008,0.00081,0.0008,0.00078,2.46753841,4.16496653,3.80416651,1.47604543,0.611726288,0.430877873,5.16155727,1.55227923
sample_00081,0.979213,0.00026,2.55368E+03,1.28411E+02,2.51627e+19,2.49659e+19,2.57645e+19,2.54541e+19,8.48099e+16,8.49428e+16,8.47548e+16,8.47814e+16,2748690.0,2753000.0,2746900.0,2747760.0,0.00138,0.00135,0.00134,0.00135,0.00081,0.00081,0.00077,0.0008,0.00081,0.00081,0.00077,0.0008,2.26103312,4.2656932,6.09013383,5.94712627,2.09773198,2.72903796,3.50752503,3.80618567
sample_00082,0.993399,0.00023,2.57784E+03,1.29756E+02,2.45181e+19,2.53031e+19,2.59565e+19,2.56446e+19,8.47747e+16,8.49154e+16,8.48661e+16,8.48661e+16,2747550.0,2752100.0,2750510.0,2750510.0,0.00167,0.0017,0.00181,0.00174,0.00077,0.0008,0.00078,0.0008,0.00077,0.0008,0.00078,0.0008,3.83498668,3.99586571,2.37823663,0.786323166,4.10093597,5.22591786,5.69819338,4.65162928
sample_00083,0.986762,0.00025,2.57019E+03,1.29421E+02,2.59925e+19,2.55691e+19,2.53269e+19,2.5703e+19,8.47531e+16,8.48614e+16,8.47736e+16,8.48687e+16,2746850.0,2750360.0,2747510.0,2750600.0,0.00182,0.0018,0.00172,0.00175,0.00079,0.00078,0.0008,0.00082,0.00079,0.00078,0.0008,0.00082,0.196355321,5.45318232,4.46198897,1.36446309,5.30104271,0.746504857,5.43039747,2.93623833
sample_00084,1.0,0.00024,2.58515E+03,1.30265E+02,2.48861e+19,2.5372e+19,2.61859e+19,2.56005e+19,8.47845e+16,8.48228e+16,8.48856e+16,8.48606e+16,2747860.0,2749100.0,2751140.0,2750330.0,0.00139,0.00144,0.00147,0.0014,0.00081,0.00079,0.00085,0.00082,0.00081,0.00079,0.00085,0.00082,1.50812092,3.7837707,3.09633715,1.38465079,3.72972357,4.82021032,5.70774007,4.54141526
sample_00085,0.981111,0.00024,2.57131E+03,1.29351E+02,2.52397e+19,2.50587e+19,2.53187e+19,2.58161e+19,8.49482e+16,8.48526e+16,8.47571e+16,8.48706e+16,2753170.0,2750070.0,2746980.0,2750650.0,0.00168,0.00168,0.0017,0.00168,0.00078,0.00079,0.00084,0.00081,0.00078,0.00079,0.00084,0.00081,4.28890423,2.34411592,0.41349168,5.71201587,5.26484129,6.24856629,5.89292026,1.57357317
sample_00086,0.983535,0.00026,2.55775E+03,1.28831E+02,2.54219e+19,2.48933e+19,2.5497e+19,2.56933e+19,8.4869e+16,8.48535e+16,8.49387e+16,8.47283e+16,2750600.0,2750100.0,2752860.0,2746040.0,0.00169,0.00164,0.00165,0.00168,0.00079,0.0008,0.0008,0.00079,0.00079,0.0008,0.0008,0.00079,5.76190192,4.16681128,5.88022704,5.11559551,5.95365026,3.67017158,1.71778966,0.0298489197
sample_00087,0.985705,0.00025,2.56612E+03,1.29486E+02,2.53746e+19,2.50703e+19,2.52262e+19,2.7212e+19,8.48483e+16,8.4884e+16,8.4906e+16,8.48856e+16,2749930.0,2751090.0,2751800.0,2751140.0,0.0016,0.00158,0.00161,0.00164,0.00079,0.00083,0.00084,0.00082,0.00079,0.00083,0.00084,0.00082,2.61916403,4.06814395,4.62023488,4.58100921,0.542253193,0.995416334,4.93452279,0.147731269
sample_00088,0.99258,0.00022,2.57163E+03,1.29514E+02,2.54028e+19,2.5417e+19,2.52076e+19,2.55614e+19,8.48388e+16,8.4903e+16,8.48187e+16,8.47572e+16,2749620.0,2751700.0,2748970.0,2746980.0,0.00211,0.00211,0.00212,0.00211,0.00078,0.00083,0.00077,0.00078,0.00078,0.00083,0.00077,0.00078,0.238390461,3.91969607,1.31337661,1.19801039,4.94352477,5.91739699,0.542989445,5.00327108
sample_00089,0.985471,0.00025,2.56768E+03,1.29446E+02,2.57317e+19,2.52109e+19,2.57112e+19,2.58323e+19,8.48279e+16,8.48455e+16,8.48502e+16,8.48181e+16,2749270.0,2749840.0,2750000.0,2748950.0,0.00124,0.00121,0.00121,0.00124,0.00081,0.0008,0.00076,0.00082,0.00081,0.0008,0.00076,0.00082,4.95754268,2.26658298,0.319904624,5.68360421,4.447142,5.96934143,3.77433319,0.921058254
sample_00090,0.982925,0.00026,2.55852E+03,1.29250E+02,2.56807e+19,2.53875e+19,2.54856e+19,2.58709e+19,8.4896e+16,8.49757e+16,8.49016e+16,8.48829e+16,2751480.0,2754060.0,2751660.0,2751050.0,0.00145,0.0014,0.0014,0.00147,0.00081,0.00081,0.00082,0.00078,0.00081,0.00081,0.00082,0.00078,5.60216371,3.35306668,4.00565928,0.373132674,5.41488811,2.01962027,5.65427873,3.57246447
sample_00091,0.981867,0.00024,2.55817E+03,1.29154E+02,2.65626e+19,2.60559e+19,2.56839e+19,2.60399e+19,8.47812e+16,8.49456e+16,8.49186e+16,8.49068e+16,2747760.0,2753090.0,2752210.0,2751830.0,0.00124,0.00121,0.00125,0.00126,0.00081,0.00082,0.00078,0.00081,0.00081,0.00082,0.00078,0.00081,2.08977617,0.0271115773,4.81792041,1.1992503,1.30584792,1.02820966,0.536120016,3.45449654
sample_00092,0.98735,0.00024,2.57111E+03,1.29808E+02,2.5027e+19,2.55064e+19,2.56031e+19,2.61537e+19,8.49169e+16,8.47166e+16,8.48695e+16,8.4851e+16,2752150.0,2745660.0,2750620.0,2750020.0,0.00122,0.00124,0.00125,0.00129,0.00078,0.00081,0.00081,0.00083,0.00078,0.00081,0.00081,0.00083,2.85702708,4.29391617,6.22785868,3.32110915,0.137962554,3.25119553,4.0595611,0.485545156
sample_00093,0.982741,0.00025,2.56674E+03,1.29902E+02,2.55186e+19,2.52606e+19,2.49717e+19,2.61268e+19,8.48273e+16,8.47824e+16,8.47127e+16,8.48337e+16,2749250.0,2747800.0,2745540.0,2749460.0,0.00156,0.00157,0.00154,0.00156,0.00076,0.00078,0.00084,0.00077,0.00076,0.00078,0.00084,0.00077,2.65619834,5.52039428,3.6097007,0.322701057,0.321790122,0.580307054,3.52697753,5.96197459
sample_00094,0.98669,0.00025,2.56880E+03,1.29646E+02,2.57913e+19,2.58251e+19,2.73174e+19,2.5543e+19,8.4665e+16,8.49186e+16,8.49002e+16,8.49085e+16,2743990.0,2752210.0,2751610.0,2751890.0,0.00158,0.00161,0.00163,0.00162,0.00082,0.00082,0.00077,0.00081,0.00082,0.00082,0.00077,0.00081,3.29131092,0.312442482,0.524433732,5.92343209,2.91567476,3.75720705,2.2878303,2.87454066
sample_00095,0.992423,0.00025,2.58364E+03,1.30000E+02,2.65668e+19,2.54237e+19,2.55442e+19,2.66811e+19,8.48702e+16,8.49015e+16,8.48283e+16,8.48506e+16,2750640.0,2751650.0,2749280.0,2750000.0,0.00163,0.00158,0.00161,0.0017,0.00082,0.00083,0.0008,0.00078,0.00082,0.00083,0.0008,0.00078,0.212570763,2.40919587,5.87374633,4.37984608,5.45809445,5.90355883,6.09262554,0.655464954
sample_00096,0.985344,0.00024,2.55981E+03,1.29026E+02,2.52764e+19,2.67275e+19,2.52572e+19,2.498e+19,8.4874e+16,8.49109e+16,8.49042e+16,8.48029e+16,2750760.0,2751960.0,2751740.0,2748460.0,0.00145,0.00145,0.00145,0.00147,0.00078,0.00078,0.00076,0.00079,0.00078,0.00078,0.00076,0.00079,3.66102644,5.51428907,1.11722305,2.94157147,1.71704931,1.08273267,1.70236237,1.25388964
sample_00097,1.00006,0.00023,2.58939E+03,1.30078E+02,2.60695e+19,2.57134e+19,2.55609e+19,2.56225e+19,8.49622e+16,8.47608e+16,8.4876e+16,8.48731e+16,2753620.0,2747090.0,2750830.0,2750730.0,0.00166,0.00161,0.00162,0.00161,0.00078,0.00079,0.0008,0.00077,0.00078,0.00079,0.0008,0.00077,0.28114589,6.20337779,1.23102414,4.23552803,4.02137075,2.65188336,3.70992732,5.03328272
sample_00098,0.983515,0.00024,2.56155E+03,1.29252E+02,2.55532e+19,2.56399e+19,2.60984e+19,2.57208e+19,8.49718e+16,8.48691e+16,8.46761e+16,8.49231e+16,2753930.0,2750600.0,2744350.0,2752360.0,0.00161,0.00158,0.00157,0.00156,0.00079,0.00078,0.0008,0.00082,0.00079,0.00078,0.0008,0.00082,2.08061825,3.3897878,0.832696228,0.168409894,3.67073974,0.157061945,3.49287223,4.16419419
sample_00099,0.991482,0.00024,2.57815E+03,1.29900E+02,2.51288e+19,2.57323e+19,2.64077e+19,2.479e+19,8.4872e+16,8.49508e+16,8.48166e+16,8.49048e+16,2750700.0,2753250.0,2748900.0,2751760.0,0.00137,0.00139,0.0014,0.00134,0.00078,0.00077,0.00079,0.00084,0.00078,0.00077,0.00079,0.00084,3.81877527,1.04807956,6.12705009,2.91489654,4.24149017,4.56649444,1.25390805,2.40607854
sample_00100,0.988487,0.00023,2.57209E+03,1.29430E+02,2.49286e+19,2.51463e+19,2.72008e+19,2.60508e+19,8.47815e+16,8.48029e+16,8.47979e+16,8.47982e+16,2747770.0,2748460.0,2748300.0,2748310.0,0.00133,0.00134,0.00146,0.00138,0.00078,0.00083,0.00083,0.00083,0.00078,0.00083,0.00083,0.00083,3.5664715,4.13035324,5.54679345,5.85016925,3.2176159,3.86610912,3.42341231,0.544798071
sample_00101,0.987972,0.00025,2.57010E+03,1.29500E+02,2.55719e+19,2.5832e+19,2.64679e+19,2.60026e+19,8.48652e+16,8.47742e+16,8.48631e+16,8.48529e+16,2750480.0,2747530.0,2750410.0,2750080.0,0.00136,0.00138,0.00134,0.00135,0.0008,0.00084,0.00081,0.00081,0.0008,0.00084,0.00081,0.00081,2.98703521,2.44622494,2.07964753,0.0487932916,1.87050857,4.03411677,2.38912596,6.07621318
sample_00102,0.99203,0.00024,2.57696E+03,1.29627E+02,2.48781e+19,2.50104e+19,2.56225e+19,2.63651e+19,8.47649e+16,8.49358e+16,8.49786e+16,8.47797e+16,2747230.0,2752770.0,2754150.0,2747710.0,0.0015,0.00149,0.00147,0.00153,0.00078,0.00083,0.00083,0.0008,0.00078,0.00083,0.00083,0.0008,3.26688719,2.62818854,4.01962074,3.9636746,1.23083111,3.77848456,5.90619955,0.126033857
sample_00103,0.98785,0.00025,2.59355E+03,1.30059E+02,2.55511e+19,2.66679e+19,2.60582e+19,2.60412e+19,8.49252e+16,8.48694e+16,8.48688e+16,8.47843e+16,2752420.0,2750610.0,2750600.0,2747860.0,0.00134,0.00139,0.00135,0.00135,0.00079,0.00076,0.00083,0.00081,0.00079,0.00076,0.00083,0.00081,2.8688629,3.17554893,1.64159453,1.6695576,2.17499318,6.23980795,4.57259766,1.68944528
sample_00104,0.988629,0.00024,2.57407E+03,1.29281E+02,2.47175e+19,2.5773e+19,2.60914e+19,2.53475e+19,8.48116e+16,8.4832e+16,8.48571e+16,8.47989e+16,2748740.0,2749400.0,2750210.0,2748330.0,0.00148,0.00155,0.00155,0.00147,0.00076,0.00081,0.00075,0.00076,0.00076,0.00081,0.00075,0.00076,3.41605394,3.35908468,4.1048351,2.69210293,3.21552945,2.56321051,5.16028759,2.75716822
sample_00105,0.988254,0.00026,2.57840E+03,1.29515E+02,2.55347e+19,2.66961e+19,2.64592e+19,2.52389e+19,8.48905e+16,8.47961e+16,8.48189e+16,8.48091e+16,2751300.0,2748240.0,2748980.0,2748660.0,0.00123,0.00123,0.00126,0.00124,0.0008,0.00081,0.00082,0.00077,0.0008,0.0008,0.00082,0.00076,3.60859436,2.18537597,0.782797646,3.0726515,1.6543452,3.91146513,2.36818821,3.30355418
sample_00106,0.993785,0.00024,2.58391E+03,1.29983E+02,2.65715e+19,2.53635e+19,2.50835e+19,2.55079e+19,8.48811e+16,8.49305e+16,8.48662e+16,8.47765e+16,2750990.0,2752590.0,2750510.0,2747600.0,0.00137,0.00137,0.00135,0.00132,0.00077,0.00075,0.00078,0.00075,0.00077,0.00075,0.00078,0.00075,1.14773788,1.19376885,1.43773888,6.16628328,2.68708569,1.54475125,1.96847234,5.31166765
sample_00107,0.992733,0.00025,2.57765E+03,1.29609E+02,2.54774e+19,2.57861e+19,2.52594e+19,2.50108e+19,8.47391e+16,8.4853e+16,8.48699e+16,8.49115e+16,2746390.0,2750080.0,2750630.0,2751980.0,0.00159,0.00155,0.00154,0.00157,0.0008,0.00081,0.00082,0.00082,0.0008,0.00081,0.00082,0.00082,1.88831975,6.24213563,3.14691161,3.78847629,2.27883172,2.49527644,4.29449811,3.3043429
sample_00108,0.992391,0.00027,2.57619E+03,1.29596E+02,2.56939e+19,2.67242e+19,2.54322e+19,2.4688e+19,8.48873e+16,8.47875e+16,8.48886e+16,8.48893e+16,2751200.0,2747960.0,2751240.0,2751260.0,0.00133,0.00147,0.00137,0.0013,0.00079,0.00081,0.00081,0.0008,0.00079,0.00081,0.00081,0.0008,4.66687472,1.61744681,2.58696341,3.00209101,0.819999759,3.98170344,1.47111583,3.07839923
sample_00109,0.989212,0.00027,2.56999E+03,1.29177E+02,2.50738e+19,2.58362e+19,2.67902e+19,2.57537e+19,8.48269e+16,8.48288e+16,8.49356e+16,8.48557e+16,2749240.0,2749300.0,2752760.0,2750170.0,0.00142,0.00147,0.0015,0.00144,0.00079,0.00078,0.00081,0.00077,0.00079,0.00078,0.00081,0.00077,3.24087679,3.74457136,4.85467976,2.02396456,2.66373776,4.98414016,3.04598672,0.618908795
sample_00110,0.986116,0.00026,2.57650E+03,1.29712E+02,2.49506e+19,2.59579e+19,2.58679e+19,2.55803e+19,8.47391e+16,8.49366e+16,8.49754e+16,8.48495e+16,2746390.0,2752790.0,2754050.0,2749970.0,0.00118,0.00124,0.00118,0.00115,0.00081,0.00082,0.00078,0.0008,0.00081,0.00082,0.00078,0.0008,3.22024673,4.24241323,3.75494786,2.7370753,1.24361251,3.33851094,5.51569511,3.12653788
sample_00111,0.988423,0.00025,2.57156E+03,1.29494E+02,2.70438e+19,2.59519e+19,2.59381e+19,2.56158e+19,8.46925e+16,8.48683e+16,8.49745e+16,8.47617e+16,2744880.0,2750580.0,2754020.0,2747130.0,0.00173,0.00168,0.00166,0.00169,0.00078,0.0008,0.00082,0.00079,0.00078,0.0008,0.00082,0.00079,5.68108777,0.802165652,3.97972505,0.693361845,5.91603099,3.77436348,3.17442131,2.093218
sample_00112,1.00236,0.00023,2.58787E+03,1.29913E+02,2.61062e+19,2.57862e+19,2.61902e+19,2.54083e+19,8.49459e+16,8.48635e+16,8.48426e+16,8.48876e+16,2753090.0,2750420.0,2749740.0,2751200.0,0.00131,0.00128,0.00125,0.00127,0.00086,0.00079,0.00081,0.00077,0.00086,0.00079,0.00081,0.00077,0.45269182,1.68804835,2.606838,4.44960156,3.93237225,4.3645444,5.8639917,3.63511198
sample_00113,0.983918,0.00024,2.58401E+03,1.29771E+02,2.5796e+19,2.57724e+19,2.54972e+19,2.63181e+19,8.47807e+16,8.49328e+16,8.48364e+16,8.48232e+16,2747740.0,2752670.0,2749550.0,2749120.0,0.00122,0.00121,0.00124,0.00124,0.00087,0.00082,0.00073,0.00078,0.00087,0.00082,0.00073,0.00078,3.5437461,2.11822588,1.53813773,5.96431621,5.39799973,0.374933159,3.67595917,0.268676681
sample_00114,0.999178,0.00025,2.59436E+03,1.30181E+02,2.54681e+19,2.52496e+19,2.48095e+19,2.60891e+19,8.47686e+16,8.48211e+16,8.49386e+16,8.48266e+16,2747340.0,2749050.0,2752850.0,2749220.0,0.00169,0.00164,0.00164,0.00169,0.0008,0.00081,0.00077,0.00079,0.0008,0.00081,0.00077,0.00079,1.22494852,2.44737396,3.5852939,2.81506247,1.3888515,5.7472685,5.68902865,5.68833518
sample_00115,0.979465,0.00025,2.55517E+03,1.28469E+02,2.57038e+19,2.56944e+19,2.59544e+19,2.62678e+19,8.48301e+16,8.48763e+16,8.47957e+16,8.487e+16,2749340.0,2750840.0,2748230.0,2750640.0,0.00146,0.00149,0.0015,0.00146,0.00081,0.00083,0.00086,0.00083,0.00081,0.00083,0.00086,0.00083,4.70469771,3.54563534,5.97471487,4.49957816,0.455313862,5.30425283,0.42385665,4.20988752
sample_00116,0.992791,0.00024,2.57778E+03,1.29710E+02,2.56371e+19,2.53266e+19,2.57466e+19,2.63689e+19,8.48401e+16,8.49333e+16,8.48582e+16,8.47424e+16,2749660.0,2752680.0,2750250.0,2746500.0,0.00125,0.00122,0.0012,0.00126,0.00078,0.00081,0.00081,0.00078,0.00078,0.00081,0.00081,0.00078,1.6711865,2.71043193,3.53974064,4.60746685,1.26742601,4.64835857,5.87929991,4.92371035
sample_00117,0.995649,0.00024,2.58235E+03,1.29624E+02,2.49409e+19,2.62184e+19,2.53489e+19,2.50731e+19,8.49379e+16,8.48624e+16,8.4761e+16,8.48458e+16,2752830.0,2750380.0,2747100.0,2749850.0,0.00139,0.00148,0.00149,0.00143,0.00081,0.00071,0.00081,0.00083,0.00081,0.00071,0.00081,0.00083,3.58085696,6.2034021,2.71106385,2.67818891,2.26036088,2.68251364,5.31201172,3.86416148
sample_00118,0.984318,0.00026,2.57042E+03,1.29459E+02,2.58601e+19,2.50624e+19,2.57834e+19,2.62038e+19,8.48061e+16,8.48166e+16,8.49285e+16,8.49054e+16,2748570.0,2748910.0,2752530.0,2751780.0,0.00166,0.00165,0.00163,0.00162,0.00079,0.00086,0.00079,0.00083,0.00079,0.00086,0.00079,0.00083,1.85102414,2.45064623,5.64023212,5.49382454,0.642767343,4.49882522,0.56864739,0.849968566
sample_00119,0.984051,0.00025,2.57332E+03,1.29738E+02,2.56589e+19,2.55745e+19,2.60721e+19,2.51824e+19,8.47643e+16,8.48497e+16,8.48324e+16,8.48374e+16,2747210.0,2749980.0,2749410.0,2749580.0,0.0014,0.00143,0.00145,0.00143,0.00081,0.00081,0.00081,0.00081,0.00081,0.00081,0.00081,0.00081,5.6117768,5.32470246,1.34002854,6.1603157,1.7151034,4.37076978,2.92901483,2.33889806
